xgcswgs84,ygcswgs84
11.55471689500007,48.08672762600003
11.540592650000065,48.18639868600008
11.584389626000076,48.186959597000055
11.483491539000056,48.14499134100004
11.540314076000072,48.10415581500007
11.514791548000062,48.141820593000034
11.537217139000065,48.15667187600008
11.490056766000066,48.14437448100006
11.614683394000052,48.13943195100006
11.512340982000069,48.14209980200008
11.50229093400003,48.11206587500004
11.616547402000036,48.088701023000056
11.474206570000035,48.14534886700005
11.579656099000031,48.17756576600004
11.521483412000066,48.12532133700006
11.643657965000044,48.21237200400003
11.596485079000049,48.17955736800008
11.50612747200006,48.12547524700005
11.62037357400004,48.20310293200004
11.486519132000067,48.20906932300005
11.424405335000074,48.17439614800003
11.485681399000043,48.08681421800003
11.458805382000037,48.15023825900005
11.650117661000024,48.10359083100008
11.615059939000048,48.13605830000006
11.532901472000049,48.140057384000045
11.480278716000043,48.21669075700004
11.511247949000053,48.10719516400008
11.603904949000023,48.17939475800006
11.441562280000028,48.20389454400004
11.587585765000028,48.21215683500003
11.597372454000038,48.10715040200006
11.495510956000032,48.19441486900007
11.518650524000066,48.12117420900006
11.597209475000056,48.16697625400008
11.537184100000047,48.15618973400007
11.695290229000022,48.11541638200004
11.620500776000029,48.12462776400008
11.506531536000068,48.12542227900008
11.563854216000038,48.11308235100006
11.53742317600006,48.15971525900005
11.486990608000042,48.14467800400007
11.48566674500006,48.08668350600004
11.451766927000053,48.14671056200007
11.615119814000025,48.11215024100005
11.573446508000076,48.10793927200007
11.615223572000048,48.13599950100007
11.597687706000045,48.17360805600004
11.43367183500004,48.18235210800003
11.620647552000037,48.12330075900008
11.625676072000031,48.10297925000003
11.523452967000026,48.12736253500003
11.533631780000064,48.18702795100006
11.615922590000023,48.13096393200004
11.61491240600003,48.13686951300008
11.64846639500007,48.08385192600008
11.628914769000062,48.21969829500006
11.436333640000043,48.14458561000004
11.528527146000044,48.18911510600003
11.626064076000034,48.10098719700005
11.612740378000067,48.110611523000046
11.564551021000057,48.09822777900007
11.585059844000057,48.177947354000025
11.608760441000072,48.10918909700007
11.392304336000052,48.14613217800007
11.584831786000052,48.18173226800008
11.596737365000024,48.17981673400004
11.551309925000057,48.07946630300006
11.531578171000035,48.131931733000044
11.409161995000034,48.14076651000005
11.615703106000067,48.13105572800004
11.50683218200004,48.12555342000008
11.433196337000028,48.18072514100004
11.55397838400006,48.11226954800003
11.634127402000049,48.21865594600007
11.53952378200006,48.11170020400005
11.707786577000036,48.11168304800003
11.551245383000037,48.17624537800003
11.565853531000071,48.17609699700006
11.431040314000027,48.17946114100005
11.690718978000064,48.11763180000003
11.422256608000056,48.14262671100005
11.528683731000058,48.216193790000034
11.600582867000073,48.16062902400006
11.61916585000006,48.130346933000055
11.51867310700004,48.14139070500005
11.593138820000036,48.17571239900008
11.457819603000075,48.20611097200003
11.60859963400003,48.10915285900006
11.571279322000066,48.11184781100008
11.599563807000038,48.10760034800006
11.528683858000022,48.08093784500005
11.491161267000052,48.08466008100004
11.502267742000072,48.11206568400007
11.52306078600003,48.140787568000064
11.519131591000075,48.14132810000007
11.517779351000058,48.12405642900006
11.426155668000035,48.185377877000064
11.513783241000056,48.11328955000005
11.604155288000072,48.18408502400007
11.494680018000054,48.19602029300006
11.422999164000032,48.14272835700007
11.420586667000066,48.17126521500006
11.533854177000023,48.22519929900005
11.626060164000023,48.10101215700007
11.573374768000065,48.17817952800005
11.648177533000023,48.09593480600006
11.617769919000068,48.11558308400004
11.411649042000022,48.14112709900007
11.434865062000029,48.20415638800006
11.502915108000025,48.21493906300003
11.453131276000022,48.16786362600004
11.62605996900004,48.10101320900003
11.524039833000074,48.14078354600008
11.701897748000022,48.11293940100006
11.479742829000031,48.08857206600004
11.47368288100006,48.20972369700007
11.701104522000035,48.11330020400004
11.61447385100007,48.13813597300003
11.448461732000055,48.20435572000008
11.544943489000048,48.11175836600006
11.601659806000043,48.15962745900004
11.585656762000042,48.20208098900008
11.57480627600006,48.10924168500003
11.58522550300006,48.20083104600008
11.496802019000029,48.19391267200007
11.64846639500007,48.08385192600008
11.615174194000076,48.14199412900007
11.503234530000045,48.14293775600004
11.503912786000058,48.21552394100007
11.615413122000064,48.11094488500004
11.638333360000049,48.12671044300004
11.575006225000038,48.10969097900005
11.61589332500006,48.13096842800008
11.614344239000047,48.189240305000055
11.558445796000058,48.11237156000004
11.534003189000032,48.14047607400005
11.523870687000056,48.14071517000008
11.50169538700004,48.14335932500006
11.551635616000056,48.18599784500003
11.526675667000063,48.07820250800006
11.607536673000029,48.10896038000004
11.616947237000034,48.13080828200003
11.61606329700004,48.14620910900004
11.392303947000071,48.14613216800007
11.63161426800002,48.20770372100003
11.50298803000004,48.14296400300003
11.40398407300006,48.14000383200005
11.482542464000062,48.114731292000045
11.621830990000037,48.10591029300008
11.424850338000056,48.14299281400008
11.584298815000068,48.18816291400003
11.422195643000066,48.17222621800005
11.507592311000051,48.14265434700008
11.597928027000023,48.17383593400007
11.528641625000034,48.12994631800007
11.579636077000032,48.10781271500008
11.456654892000074,48.16503966600004
11.65513700200006,48.12465081000005
11.533674734000044,48.18709162500005
11.597126219000074,48.16249010800004
11.533177043000023,48.13346661000003
11.609006011000076,48.10924443600004
11.519074913000054,48.11053142300005
11.62713362100004,48.105911468000045
11.551482606000036,48.18635319100008
11.610944630000064,48.18612888100006
11.576377233000072,48.111506236000025
11.615890332000047,48.13096888700005
11.53084491900006,48.13119373400008
11.53770292400003,48.20453415400005
11.614402897000048,48.11160737200004
11.67227967100007,48.11944324500007
11.541407621000076,48.09633546400005
11.569909486000029,48.11152675900007
11.534382396000067,48.13838721300005
11.62272721000005,48.12980365600004
11.587066948000029,48.210364768000034
11.706852585000036,48.14208179700006
11.59521645600006,48.10645255700007
11.54131570800007,48.09580882100005
11.519892631000062,48.07247715600005
11.451247470000055,48.14663989600007
11.622975288000076,48.208317099000055
11.535581880000052,48.110864133000064
11.456594666000058,48.16491977700008
11.533030694000049,48.20842608000004
11.538074477000066,48.16726282300005
11.516979985000036,48.11052983200005
11.680441580000036,48.11907727600004
11.633466271000032,48.12763060300006
11.557120397000062,48.11243974900003
11.584361158000036,48.18745417800005
11.603885712000022,48.10852523600005
11.534772735000049,48.13989841400007
11.53448017900007,48.14096078800003
11.64646461700005,48.09632529400005
11.704509452000025,48.11233262600007
11.567457068000069,48.17654465100003
11.585510396000076,48.17770279200005
11.645049027000027,48.12607679300004
11.632173742000075,48.127940557000045
11.585744349000038,48.20254150200003
11.58497548400004,48.18165647400008
11.53793492400007,48.20437722100007
11.61957718800005,48.10754966200005
11.651663512000027,48.10454855100005
11.505401882000058,48.11228343400006
11.714467909000064,48.14196362700005
11.702879493000069,48.11268997500008
11.596625247000077,48.10684307300005
11.584831786000052,48.18173226800008
11.478542920000052,48.14520862300003
11.477558785000042,48.14523722600006
11.52817989500005,48.14036393100008
11.58168775400003,48.10585599600006
11.616149635000056,48.13092914200007
11.62480393100003,48.09241035400004
11.641380239000055,48.12650981100006
11.585451575000036,48.20100213400008
11.456264675000057,48.15094738200003
11.697131972000022,48.114555866000046
11.54881186700004,48.17614369600005
11.553575433000049,48.11236906700003
11.512126472000034,48.10786595500008
11.571911236000062,48.106827957000064
11.48128183600005,48.08814298600004
11.524288854000076,48.14068130700008
11.48547755000004,48.144819838000046
11.417814194000073,48.14200683800004
11.492423705000022,48.11269047800005
11.501159289000045,48.143210243000055
11.479336114000034,48.12325282500007
11.459969358000023,48.18545485000004
11.65426654600003,48.12484600700003
11.59826259600004,48.10733031900003
11.666941922000037,48.12058320800003
11.517423046000031,48.141511974000025
11.654257985000072,48.12484772500005
11.519664521000038,48.10984130400004
11.400836171000035,48.15680993000007
11.61532501100004,48.13098255400007
11.618048399000031,48.13717719700003
11.544679389000066,48.11176424000007
11.585478654000042,48.20214363500003
11.623944301000051,48.22343873600005
11.604799911000043,48.108641273000046
11.492635489000063,48.08445759400007
11.485076425000043,48.21019584300007
11.48079182600003,48.20975395300008
11.61952197100004,48.15825795600006
11.583270606000042,48.10297592400008
11.63212627400003,48.21958918300004
11.667157454000062,48.12051270800004
11.646036520000052,48.21073481700006
11.581816404000053,48.10452860700008
11.502298693000055,48.19287613200004
11.64456214200004,48.12605208100007
11.617524030000029,48.19665915000007
11.626320691000046,48.21499441600008
11.592538259000037,48.175998625000034
11.581621020000057,48.10592513200004
11.518278107000071,48.14140394800006
11.395642645000066,48.14100557000006
11.683706009000048,48.11835864600005
11.60941606800003,48.15509688900005
11.582079984000076,48.10448144800006
11.455638059000025,48.15032561600003
11.532613783000045,48.13297155600003
11.419291303000024,48.14221691300003
11.513923250000062,48.11320426900005
11.583478668000057,48.10475354100004
11.62480393100003,48.09241035400004
11.54557969600006,48.17639625100003
11.615171882000029,48.13689303800004
11.516982322000048,48.11602118900004
11.584920172000068,48.17732296200006
11.600359389000062,48.16068274500003
11.45823475800006,48.197059170000045
11.691040883000028,48.11748613100008
11.518290325000066,48.12048084400004
11.625528564000035,48.09633114400003
11.612245623000035,48.11033681700008
11.533867268000051,48.18700589600007
11.501644432000036,48.12590017000008
11.59664980200006,48.16608351900004
11.554003238000064,48.112537589000056
11.617693083000065,48.11515100500003
11.599277572000062,48.16135123500004
11.47768398900007,48.14523330100008
11.583938250000074,48.19304989300008
11.584585126000036,48.197559313000056
11.71332598500004,48.11101083300008
11.487899327000036,48.09266554100003
11.559878601000037,48.11264489100006
11.402502163000063,48.13979915600004
11.401667254000074,48.15774152000006
11.64201362700004,48.12636738200007
11.592563863000066,48.175627363000046
11.655249308000066,48.12452700700004
11.607748580000075,48.10899231300005
11.535474689000068,48.11056418100003
11.518705643000033,48.14134596500003
11.613353002000052,48.153161485000055
11.613652191000028,48.15264777200008
11.598085353000045,48.16824914600005
11.58429819400004,48.18816995600008
11.626058917000025,48.10101891700003
11.483835900000033,48.14496432000004
11.621025209000038,48.10644612500005
11.671737292000046,48.11961652000008
11.520078402000024,48.10964414700004
11.605585948000057,48.10873824700008
11.593744749000052,48.176003999000045
11.617489188000036,48.19664430700004
11.52090780800006,48.07358275400003
11.60736029700007,48.15593415600006
11.599593231000028,48.10760645400006
11.42226670900004,48.14262808500007
11.62231838300005,48.22407030900007
11.420598656000038,48.14240114000006
11.607519220000029,48.10895774900007
11.55559048400005,48.11226153900003
11.512389770000029,48.14209436000005
11.518863915000054,48.14136622800004
11.514935808000075,48.10906434200007
11.66483105100002,48.121400709000056
11.537655518000063,48.08990161400004
11.531455906000076,48.13197786800004
11.58679255900006,48.10468089000005
11.621463592000056,48.20564946300004
11.584333093000057,48.19562720400006
11.63457083700007,48.12730335300006
11.510141818000022,48.12509963300005
11.483792980000032,48.144967689000055
11.653605495000022,48.13929101800005
11.501754865000066,48.21440635900007
11.534997643000054,48.20664783900003
11.445423832000074,48.14584761800006
11.584161232000042,48.191461428000025
11.64635888600003,48.09648778900004
11.633042351000029,48.12763107600006
11.554063473000042,48.18249639100003
11.676836113000036,48.11938141600007
11.490676140000062,48.08480952300005
11.610768950000022,48.18580866000008
11.671463209000024,48.119644908000055
11.616288781000035,48.132571031000055
11.62034764200007,48.120661219000056
11.60427569600006,48.10857645800007
11.39238481700005,48.14613417900006
11.511488385000064,48.12474758900004
11.460238032000063,48.20756214900007
11.551592623000031,48.18616044700008
11.584265569000024,48.19015438600008
11.472882010000037,48.14547833900008
11.61123216900006,48.15438862400004
11.533280542000057,48.18705709900007
11.528206837000027,48.14036219500008
11.560325022000027,48.11270286800004
11.516901363000043,48.11339810200008
11.624186371000064,48.138336896000055
11.58244983800006,48.10485637800008
11.49474215500004,48.12475066400003
11.583914136000033,48.10190749700007
11.623767819000022,48.21028600100004
11.527943174000027,48.14037827200008
11.597632984000027,48.16759104900007
11.394039114000066,48.14797586900005
11.61590575400004,48.128767323000034
11.621040995000044,48.10643403800003
11.621836145000032,48.10583675100003
11.62441383500004,48.16332288500007
11.615800922000062,48.13103962000008
11.580960520000076,48.228190176000055
11.646517224000036,48.09641636600003
11.620223442000054,48.12032787300007
11.397003562000066,48.13831126000008
11.501483405000045,48.11215749100006
11.592206562000058,48.17577728900005
11.532255913000029,48.14009982600004
11.492252139000072,48.09776940400008
11.61541887200002,48.14349216100004
11.520843807000062,48.14111766500008
11.62176372400006,48.12996724200008
11.615890332000047,48.13096888700005
11.49469644000004,48.08456612500004
11.620135136000044,48.12045567500007
11.517389243000023,48.12410850200007
11.620706545000075,48.20347582000005
11.536786010000071,48.15513726200004
11.596731982000051,48.17366999600006
11.554824513000028,48.11226656100007
11.582473582000034,48.10481788100003
11.562478445000067,48.11298366800003
11.528198323000026,48.140362743000026
11.502075776000028,48.11215402800008
11.576499286000058,48.11179170500003
11.578696785000034,48.10982925600007
11.530557988000057,48.18729348600005
11.661570677000045,48.122420660000046
11.576889169000026,48.11102489800004
11.52386251300004,48.109986338000056
11.620707736000044,48.12239584500003
11.531965245000038,48.131879655000034
11.524460789000043,48.14066714300003
11.494648583000073,48.084369424000045
11.576310584000057,48.11152940200003
11.48468932000003,48.212740653000026
11.528070124000068,48.13003082400007
11.492699543000072,48.200222162000046
11.495457188000046,48.08605238800004
11.662467024000025,48.12221011700007
11.539150826000023,48.17325745400007
11.487543373000053,48.11369612100003
11.502936546000058,48.14296948500004
11.55913928900003,48.17604430200004
11.61630198000006,48.113123984000026
11.548533390000046,48.11209428500007
11.460718076000036,48.17641841700004
11.609057144000076,48.18425271800004
11.471126578000051,48.20971278400003
11.593913813000029,48.17506587700007
11.60053835900004,48.16066131900004
11.52334728300002,48.09050813200008
11.528073276000043,48.07981170100004
11.460752901000037,48.18839843600006
11.62066513900004,48.12456920300008
11.512364449000074,48.142097189000026
11.58438238900004,48.18708533900008
11.514515130000063,48.12432893800008
11.491645136000043,48.20139568500008
11.613727266000067,48.10472832900007
11.559395258000052,48.11258305700005
11.590274124000077,48.10510036100004
11.706351622000057,48.11196804700006
11.618853579000074,48.13726453000004
11.612546001000055,48.11047489100008
11.485678991000045,48.08681491900006
11.620634491000033,48.12464257200003
11.593679688000066,48.17588605600008
11.53644145800007,48.11057328500005
11.59094734200005,48.105273683000064
11.521921534000056,48.12374949200006
11.652930777000051,48.13941451000005
11.621054421000052,48.10642375700007
11.45808669300004,48.19894688800008
11.584450487000026,48.18799007100006
11.462116276000074,48.177107156000034
11.523933458000045,48.10989366800004
11.502698371000063,48.14300043900005
11.537504364000029,48.186750827000026
11.478770875000066,48.14520166700004
11.49779086600006,48.21201491200003
11.50362347600003,48.11215859100008
11.524345673000028,48.07625195400004
11.481943036000075,48.11485586900005
11.537046101000044,48.15186648700006
11.491311277000024,48.20162772600003
11.614977319000047,48.12947630700006
11.516956038000046,48.12379836600008
11.65429427600003,48.12474622800005
11.616452476000063,48.13342510900003
11.626406361000022,48.19910041900005
11.516902711000055,48.11337462400007
11.645036786000048,48.09026286100004
11.47674919800005,48.11545983900004
11.541285419000076,48.110790534000046
11.403763662000074,48.12820881800008
11.649092039000038,48.10554639200007
11.564182793000043,48.17604520900005
11.478966975000048,48.14519568400004
11.403528986000026,48.159163930000034
11.471952951000048,48.14542345900003
11.510787270000035,48.12501196100004
11.54769789900007,48.11203191200008
11.64553750500005,48.12592102900004
11.481341690000022,48.08812481000007
11.48849410500003,48.09527127400003
11.58429932100006,48.189747485000055
11.62610176800007,48.198616867000055
11.52017411600002,48.123751524000056
11.534509678000065,48.13855688900003
11.61588356900006,48.130969926000034
11.527380317000052,48.14041419200004
11.502907677000051,48.21493456200005
11.50242535600006,48.11206526600006
11.615953151000042,48.13088532900008
11.587073005000036,48.21039605200008
11.579416114000026,48.10825538600005
11.663065182000024,48.12200527200008
11.487404566000066,48.08644338900007
11.596471095000028,48.16314060100007
11.394828808000057,48.13764425300008
11.541561628000068,48.09735159900004
11.536513266000044,48.110573919000046
11.445720298000026,48.20395868400004
11.584293572000036,48.18822230200004
11.49134612900002,48.20158817600003
11.548844724000048,48.074396818000025
11.394913494000036,48.13761813900004
11.518050681000034,48.124020210000026
11.546190911000052,48.17629861300003
11.517389243000023,48.12410850200007
11.50881060100005,48.12528212600006
11.539836643000058,48.20333437000005
11.53058257300006,48.18735918100003
11.49266095400003,48.084455856000034
11.41973673900003,48.17067627200004
11.683739203000073,48.11848219400008
11.493333146000056,48.14404429000007
11.537651461000053,48.08989651200005
11.60388332900004,48.108524902000056
11.638267892000044,48.216085588000055
11.600483961000066,48.16070008200006
11.398804907000056,48.13498620000007
11.518708528000047,48.123934434000034
11.584348405000071,48.19572190000008
11.622353912000053,48.20745663600008
11.619425017000026,48.20162195700004
11.618096432000073,48.11058971300008
11.496019121000074,48.19424488300007
11.527749190000064,48.14038992000008
11.584299517000034,48.189744974000064
11.628467682000064,48.20248860600003
11.482016834000037,48.11484053200007
11.701074736000066,48.11316945000004
11.51684939000006,48.11597582400003
11.53750112800003,48.18675107800004
11.502969261000032,48.14331173600005
11.531513544000063,48.14014862900007
11.453116691000048,48.13565157200003
11.585098629000072,48.18004797000003
11.584389349000048,48.18696441900005
11.534120251000047,48.13589642900007
11.52200519400003,48.18981835000005
11.646278726000048,48.096352325000055
11.620064701000048,48.12028623400005
11.488445383000055,48.08609086500008
11.52246849900007,48.10990906200004
11.451960563000055,48.20446927400008
11.45766902300005,48.20583154800005
11.61527011100003,48.13682416300003
11.614441989000056,48.11150336300005
11.624140648000036,48.19551100100006
11.52821504700006,48.08003687500008
11.708283478000055,48.11158058000007
11.451630102000024,48.14669194800007
11.542851686000065,48.20082645100007
11.589362781000034,48.17721674200004
11.471847872000067,48.14546064500007
11.429119642000046,48.17761886000005
11.484990787000072,48.21186531500007
11.53796544100004,48.16764394400008
11.578600207000022,48.11044113200006
11.44434751600005,48.14569056400006
11.61749399000007,48.13063957700007
11.548874581000064,48.11221488400008
11.584750774000042,48.18410665800008
11.567742795000072,48.112729184000045
11.405657710000073,48.12805568100004
11.599362149000058,48.10755850100003
11.61834675500006,48.190838238000026
11.403838088000043,48.13998366200008
11.634632080000074,48.12729092100005
11.502354060000073,48.11215603600005
11.579599233000067,48.10788774200006
11.53760932800003,48.225697197000045
11.590386013000057,48.176244420000046
11.616151557000023,48.13105170400007
11.501218203000064,48.21408144900005
11.395082384000034,48.14213780600005
11.617884937000042,48.11114904800007
11.46042254300005,48.18350761300008
11.554372385000022,48.18204575600004
11.548140490000035,48.17627868900007
11.522605628000065,48.14083790000007
11.603947000000062,48.10853381900006
11.485635580000064,48.20840349600008
11.521826545000067,48.12611371000003
11.61872254700006,48.10893279700008
11.700811818000034,48.11325842800005
11.604297495000026,48.17990008000004
11.536163551000072,48.18690895000003
11.615072282000028,48.13642782900007
11.479959250000036,48.20960914200003
11.491211943000051,48.14425939100005
11.707182637000074,48.11193682200008
11.393929907000029,48.14616874400008
11.58433969300006,48.18922925000004
11.616146678000064,48.13092959000005
11.617793521000069,48.11534644700004
11.531874892000076,48.13182386600005
11.57861686800004,48.10978457700003
11.479643029000044,48.08859331300005
11.487299485000053,48.08601868300008
11.541279018000068,48.10086312600004
11.582630616000074,48.10404227700008
11.586946504000023,48.10468562500006
11.622703339000054,48.12973297800005
11.479507554000064,48.14517888000006
11.563828871000055,48.17605048600007
11.671276800000044,48.11966627200008
11.502166740000064,48.143341270000064
11.622674747000076,48.13778912300006
11.620526718000065,48.10679969600005
11.489682629000072,48.11325498400004
11.53722231000006,48.14988099800007
11.613028599000074,48.18797074200006
11.44333524600006,48.14555872400007
11.524133646000053,48.10989317800005
11.487426672000026,48.08595783100003
11.663146506000032,48.121876504000056
11.64536557300005,48.08648945200008
11.621045241000049,48.137494840000045
11.444742899000062,48.14574825900007
11.599054415000069,48.16948820500005
11.585210333000076,48.20075993500007
11.428162807000035,48.204548835000026
11.405080351000038,48.16063692300003
11.595322993000025,48.10647317600007
11.633281000000068,48.21033945000005
11.533656793000034,48.18702525400005
11.614385077000064,48.11159390500006
11.625574705000076,48.19778011500006
11.611171704000071,48.18634544800005
11.453149031000066,48.16736361700004
11.533869129000038,48.18700572800003
11.49898653200006,48.21269523800004
11.593558706000069,48.10608969500004
11.617954755000028,48.13055982700007
11.551553891000026,48.186228303000064
11.538570166000056,48.171106070000064
11.575073115000066,48.10957758200004
11.61615259100006,48.13092869500008
11.507772342000068,48.11247318300008
11.460679666000033,48.17648970800008
11.569440790000044,48.17713616000003
11.576157386000034,48.11145971000008
11.536509528000067,48.15076472300007
11.43320430500006,48.15119885100006
11.468846384000074,48.20967936400007
11.557927113000062,48.11241201100006
11.534269744000028,48.14007700600007
11.613626838000071,48.10426834300006
11.598074346000033,48.16201983800005
11.58585745800002,48.20317566700004
11.491079125000056,48.20204007400008
11.541130704000068,48.09417856600004
11.69844475900004,48.11408656400005
11.56978123500005,48.11149543600004
11.627649881000025,48.21765095300003
11.614457454000046,48.19154432400006
11.596330511000076,48.17956316900006
11.59366576800005,48.17578785200004
11.618311111000024,48.13057136900005
11.620206806000056,48.12028995000003
11.528184812000063,48.13009152300003
11.59762779700003,48.17321637100008
11.537635477000038,48.08987641500005
11.481438538000075,48.11496071500005
11.615514304000044,48.13510413000006
11.548800693000032,48.17614381000004
11.533708611000066,48.09061281700008
11.584690068000045,48.18461779000006
11.415835363000042,48.168069770000045
11.554263812000045,48.18220414300004
11.536579121000043,48.14716821700006
11.529175190000046,48.11007271600005
11.521455454000034,48.12553083400008
11.393127985000037,48.137086683000064
11.627291641000056,48.129040333000034
11.615715315000044,48.190196212000046
11.616127806000064,48.13213248000005
11.620799419000036,48.12374033300006
11.598863323000046,48.10745498600005
11.617808474000071,48.11537653700003
11.534681491000072,48.13994254500005
11.599570764000076,48.107601792000025
11.536851367000054,48.14926583100004
11.487522709000077,48.20947624400003
11.576245645000029,48.11155197300008
11.585358003000067,48.17844289400006
11.460708433000036,48.18873160100003
11.641926445000024,48.12646486600005
11.485250034000046,48.20803393400007
11.471126578000051,48.20971278400003
11.474649170000076,48.11530504000007
11.634644064000042,48.21837488300008
11.529858087000036,48.217856321000056
11.55173898000004,48.18599302600006
11.660523487000034,48.09106171000008
11.534316786000034,48.14001993300008
11.418826559000024,48.169891086000064
11.610036728000068,48.154923635000046
11.607497730000034,48.15596276200006
11.58247607800007,48.104813834000026
11.630931565000026,48.16991044100007
11.592966599000022,48.105902642000046
11.416448228000036,48.14181234600005
11.567877791000058,48.17667160500008
11.451151863000064,48.20443585700008
11.603036392000035,48.17874029300003
11.661539487000027,48.090702718000045
11.449409075000062,48.14638384400007
11.595369154000023,48.17436948300008
11.418636308000032,48.14212455800004
11.604268897000054,48.15717728000004
11.554777690000035,48.086854738000056
11.57903734300004,48.109025108000026
11.53628146400007,48.22566620900005
11.537717505000046,48.08997954800003
11.566772380000032,48.112804794000056
11.479391452000073,48.08863492000006
11.541623074000029,48.09865700600005
11.645049602000029,48.09226261700008
11.616464995000058,48.13088135700008
11.617373904000033,48.11481099400004
11.519195625000066,48.14123670600003
11.518803475000029,48.14129197300008
11.51716847700004,48.11224217900008
11.619057413000064,48.11817864400007
11.656507499000044,48.12416751600006
11.491443679000042,48.20147747800007
11.497098235000069,48.12513078600006
11.467081854000073,48.11467808700007
11.555384416000038,48.08812245200005
11.51913589800006,48.12205615700003
11.413912081000037,48.16681224200005
11.481933129000026,48.12373551400003
11.517526625000071,48.11126893300008
11.42951436800007,48.183155044000046
11.615377041000045,48.12977462500004
11.518705428000032,48.121273976000055
11.48768151400003,48.20589506100004
11.436501789000031,48.14460780200005
11.539570602000026,48.092122302000064
11.460706447000064,48.17644000000007
11.467173861000049,48.11468487900004
11.539509863000037,48.11349538800005
11.420573648000072,48.17125595100004
11.501372529000037,48.12589199500008
11.507818373000076,48.11247991700003
11.654257985000072,48.12484772500005
11.634216468000034,48.12746759500004
11.49206104600006,48.097486048000064
11.59657129200002,48.10681700200007
11.518502733000048,48.14137297700006
11.61608050500007,48.146307515000046
11.399058558000036,48.15522428400004
11.551317140000036,48.22660289500004
11.70922928300007,48.11138438400008
11.616302466000036,48.14800061000005
11.64053390600003,48.21425730400006
11.620206806000056,48.12028995000003
11.534780359000024,48.18700558300003
11.555039024000052,48.112355570000034
11.567833920000057,48.10213089500007
11.517703668000024,48.11119268800008
11.433792976000063,48.144235483000045
11.683689428000037,48.13782976800008
11.456799803000024,48.16526588700003
11.683509521000076,48.118383900000026
11.600215333000053,48.16078372800007
11.539987576000044,48.17980810700004
11.562634669000031,48.09197074700006
11.417792637000048,48.15509034200005
11.528170680000072,48.14036452500005
11.695165263000035,48.11547548400006
11.502223402000029,48.112155253000026
11.530521065000071,48.08223825600004
11.601236683000025,48.16004871400003
11.683617947000071,48.11836996400007
11.407349643000032,48.17651869800005
11.61336927900004,48.10429343000004
11.622933585000055,48.10506225000006
11.591513071000064,48.17617745900003
11.50338988900006,48.14327988600007
11.460458002000053,48.18956135800005
11.522105150000073,48.14097630100008
11.58410619700004,48.19399081100005
11.58475306500003,48.184078775000046
11.58459798100006,48.184418709000056
11.436847311000063,48.19585048600004
11.50170442500007,48.192923765000046
11.617621186000065,48.11501137900007
11.516985515000044,48.11587716600008
11.55842977800006,48.17585411700003
11.582299160000048,48.10453719900005
11.479262000000062,48.12367968800004
11.595254114000056,48.106459846000064
11.51803671600004,48.119908689000056
11.511445606000052,48.12492253400006
11.53158183100004,48.08289775200007
11.599578227000052,48.107603340000026
11.490297823000049,48.08501189200007
11.485130385000048,48.20800431200007
11.619260110000027,48.22509110200008
11.622199256000044,48.12981597700008
11.599953859000038,48.17105896100003
11.528151018000074,48.14036579200007
11.533718543000075,48.18701930500004
11.596489099000053,48.10677808500003
11.581167192000066,48.17751422300006
11.58018908300005,48.10689571000006
11.597250589000057,48.16703594000006
11.530850805000057,48.13119731500007
11.513857074000043,48.11329252400003
11.64455741000006,48.211768998000025
11.579943662000062,48.10757107000006
11.585114912000051,48.17987636600003
11.576412877000053,48.111822663000055
11.43164787400002,48.20434102600007
11.584456897000052,48.10472585000008
11.518685896000022,48.12123848300007
11.619076069000071,48.10815897100008
11.494527960000028,48.08435623300005
11.53384765000004,48.14010349400007
11.620069606000072,48.12029668300005
11.612494296000024,48.18807205300004
11.518812234000052,48.14137358900007
11.584966548000068,48.18032141900005
11.587068428000066,48.21037241500005
11.620540292000044,48.12453270000003
11.634572121000076,48.12730310000006
11.416312271000038,48.16838929500005
11.617043869000042,48.130792676000056
11.646322214000064,48.09642872900008
11.584283922000054,48.18994250400005
11.507838078000075,48.11257507100004
11.633043868000073,48.22825571800007
11.558179497000026,48.11243514400008
11.54028611700005,48.09310762200005
11.540686957000048,48.18634211400007
11.506787733000069,48.125389649000056
11.534382811000055,48.09058759000004
11.573472691000063,48.178182615000026
11.479328228000044,48.14518480500004
11.52017411600002,48.123751524000056
11.61627726100005,48.11309641900005
11.530184825000047,48.22457185300004
11.54141074000006,48.096353340000064
11.50210263100007,48.11215425100005
11.45807817800005,48.20086121000003
11.617788325000047,48.11533621800004
11.615048221000052,48.19270788900008
11.64851522400005,48.13917151300007
11.608660241000052,48.18387479100005
11.52369483700005,48.07572083300005
11.585457960000042,48.20103570300006
11.61453521200002,48.13833655000008
11.582346707000056,48.17751936800005
11.648771710000062,48.08357945800003
11.502996709000058,48.142963079000026
11.518962375000058,48.12390274100005
11.478604329000063,48.14520675000006
11.482794701000046,48.14504601700003
11.52827982900004,48.13014181200003
11.676846529000043,48.11950669400005
11.600002135000068,48.17131538000007
11.585847097000055,48.17751182800004
11.518573869000022,48.12395124600005
11.39382044100006,48.14511223900007
11.512796405000074,48.21986700700006
11.51705841000006,48.066898320000064
11.526095914000052,48.07762214300004
11.584733764000076,48.18431379500004
11.45384068800007,48.16668742300004
11.619604370000047,48.19110719900005
11.57651995200007,48.11178417900004
11.520274976000051,48.12405583800006
11.617403722000065,48.11460315000005
11.526066608000065,48.077592784000046
11.617292071000064,48.11465525600005
