Unnamed: 0,land,regbez,kreis,gemeinde,jahr,monat,stunde,wochentag,kategorie,art,typ,licht,strzustand,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,linrefx,linrefy,xgcswgs84,ygcswgs84,ags
158549,9,1,62,0,2020,1,10,5,2,8,1,0,0,0,1,0,0,0.0,0,690368.6788999997,5343146.360099999,11.562672144000032,48.21296631400003,09162000
158552,9,1,62,0,2020,1,11,5,3,2,6,0,0,0,1,0,0,0.0,1,689611.2242999999,5340119.273800001,11.551134003000072,48.18598578600006,09162000
158554,9,1,62,0,2020,1,15,5,3,5,2,0,0,1,1,0,0,0.0,0,688544.5044999998,5337405.909,11.535592929000074,48.16191531200008,09162000
158557,9,1,62,0,2020,1,23,2,3,6,4,2,0,0,1,1,0,0.0,0,691975.1858000001,5340006.4046,11.582855710000048,48.184261391000064,09162000
158563,9,1,62,0,2020,1,13,5,3,0,1,0,0,1,0,0,0,0.0,0,690791.8244000003,5333937.0725,11.564229712000042,48.13006726000003,09162000
158566,9,1,62,0,2020,1,8,5,3,5,2,0,0,1,1,0,0,0.0,0,692905.9680000003,5337852.355799999,11.594387760000076,48.16461956500007,09162000
158568,9,1,62,0,2020,1,10,6,3,6,4,0,0,0,1,1,0,0.0,0,691207.3733999999,5340321.3706,11.572678066000035,48.18732379400007,09162000
158571,9,1,62,0,2020,1,14,5,3,5,3,0,0,1,0,0,0,0.0,0,691261.1946,5334453.306,11.57076317700006,48.13456626000004,09162000
158580,9,1,62,0,2020,1,11,6,3,2,6,0,1,0,1,0,0,0.0,0,683052.0065000001,5340259.3994,11.463029193000068,48.18916925900004,09162000
158592,9,1,62,0,2020,1,16,1,3,6,2,0,0,0,1,1,0,0.0,0,690915.0103000002,5335658.439300001,11.566655155000037,48.145501858000046,09162000
158604,9,1,62,0,2020,1,19,7,3,6,4,2,1,0,1,1,0,0.0,0,687732.0889999997,5340214.8028,11.525918922000074,48.18740250600007,09162000
158618,9,1,62,0,2020,1,16,6,2,1,5,0,0,0,1,0,1,0.0,0,688528.7017999999,5336341.506899999,11.534909000000027,48.15235302100007,09162000
158621,9,1,62,0,2020,1,17,2,3,6,2,2,0,0,1,1,0,0.0,0,692552.4919999996,5335441.831,11.588548243000048,48.14306153000007,09162000
158628,9,1,62,0,2020,1,8,6,3,5,3,0,0,1,1,0,0,0.0,0,689214.6761999996,5341713.981799999,11.546514664000028,48.20043723900005,09162000
158661,9,1,62,0,2020,1,8,2,3,2,6,0,1,0,1,0,0,1.0,0,691962.1974999998,5340401.6164,11.582859731000042,48.187817378000034,09162000
158672,9,1,62,0,2020,1,3,7,3,1,7,2,1,0,1,0,0,0.0,0,691766.4634999996,5335471.020199999,11.57800566000003,48.14356127900004,09162000
158674,9,1,62,0,2020,1,20,6,3,5,2,2,0,0,1,0,0,0.0,0,688660.2769999998,5335669.1568,11.53637833700003,48.14627083900007,09162000
158684,9,1,62,0,2020,1,14,6,3,5,3,0,0,0,1,0,0,0.0,1,684008.0184000004,5339655.270199999,11.475618556000027,48.18346283000005,09162000
158697,9,1,62,0,2020,1,19,1,3,5,3,2,1,0,1,0,1,0.0,0,690333.6222000001,5338835.022600001,11.560268288000032,48.17422703000005,09162000
158724,9,1,62,0,2020,1,15,6,3,3,6,0,0,1,1,0,0,0.0,0,691561.0702999998,5336218.2292,11.575583575000053,48.15033896200004,09162000
158728,9,1,62,0,2020,1,4,2,3,8,7,2,1,0,1,0,0,0.0,0,681026.9220000003,5338498.972999999,11.435056651000025,48.17392557400007,09162000
158736,9,1,62,0,2020,1,9,6,2,6,4,0,0,0,1,1,0,0.0,0,690270.7320999997,5343603.0735,11.561559868000074,48.21710055500006,09162000
158743,9,1,62,0,2020,1,12,5,2,5,3,0,0,0,1,0,1,0.0,0,691016.9176000003,5336915.4998,11.568587919000038,48.15676960200005,09162000
158750,9,1,62,0,2020,1,9,5,3,8,2,0,0,1,0,0,0,0.0,1,687317.5321000004,5331963.4465,11.51671540600006,48.11335964300008,09162000
158760,9,1,62,0,2020,1,13,4,2,6,7,0,0,1,0,1,0,0.0,0,687318.9379000003,5328426.5648,11.51518222200002,48.08156850000006,09162000
158762,9,1,62,0,2020,1,9,4,3,6,4,0,0,1,0,1,0,0.0,0,686406.1662999997,5332295.7633,11.50462811500006,48.11661403400007,09162000
158765,9,1,62,0,2020,1,19,2,3,5,3,1,1,0,1,0,0,0.0,0,686692.2170000002,5329047.164999999,11.50704666300004,48.08733054100003,09162000
158775,9,1,62,0,2020,1,20,7,3,6,2,2,2,0,1,1,0,0.0,0,689650.1135999998,5340133.018300001,11.551662839000072,48.18609771300004,09162000
158776,9,1,62,0,2020,1,13,6,3,0,7,0,0,0,0,0,0,0.0,1,682851.3739999998,5334843.964,11.458003907000034,48.14054969500006,09162000
158777,9,1,62,0,2020,1,12,2,3,5,3,0,0,1,0,0,0,0.0,0,692843.5584000004,5334977.4438000005,11.59224671000004,48.13879958000007,09162000
158780,9,1,62,0,2020,1,8,4,3,5,7,0,0,0,1,0,0,0.0,1,690618.7494999999,5337382.3872,11.563448538000046,48.16108542500007,09162000
158784,9,1,62,0,2020,1,15,6,2,0,1,0,0,1,0,0,0,0.0,0,691474.0492000002,5337271.278000001,11.574888609000029,48.15982980700005,09162000
158786,9,1,62,0,2020,1,11,6,3,0,7,0,0,1,1,0,0,0.0,0,690823.6155000003,5339477.735200001,11.567141122000066,48.17985671400004,09162000
158789,9,1,62,0,2020,1,16,4,3,0,7,0,0,0,1,0,0,0.0,0,684317.8585000001,5336631.305400001,11.478472172000068,48.156192144000045,09162000
158790,9,1,62,0,2020,1,14,5,3,2,6,0,0,0,1,0,0,0.0,0,692143.3337000003,5338539.444,11.584452412000076,48.17102589600006,09162000
158798,9,1,62,0,2020,1,14,4,3,1,5,0,0,1,1,0,0,0.0,0,687414.0407999996,5339127.554,11.52116434900006,48.17772403200007,09162000
158849,9,1,62,0,2020,1,17,1,3,5,3,0,0,0,1,0,0,0.0,0,686195.6028000005,5338914.7895,11.504696558000036,48.176169826000034,09162000
158851,9,1,62,0,2020,1,15,1,3,0,1,0,0,0,0,0,1,0.0,1,690699.2719999999,5334117.5370000005,11.563067871000044,48.13171700500004,09162000
158854,9,1,62,0,2020,1,0,1,3,6,2,2,0,0,1,1,0,0.0,0,688849.3893999998,5334521.0304000005,11.538409064000064,48.13589522600006,09162000
158859,9,1,62,0,2020,1,18,4,3,2,6,2,0,0,1,0,0,0.0,0,690750.517,5334752.0832,11.564040030000058,48.13740492300008,09162000
158862,9,1,62,0,2020,1,12,4,2,0,6,0,1,0,0,0,1,0.0,0,697566.4483000003,5333928.9726,11.65517680100004,48.12792787700005,09162000
158865,9,1,62,0,2020,1,18,4,3,5,3,2,0,1,0,0,1,0.0,0,691572.7561999997,5335402.7345,11.575373571000055,48.14300589300007,09162000
158868,9,1,62,0,2020,1,13,4,3,0,7,0,0,0,0,0,0,0.0,1,689830.6758000003,5343173.270400001,11.555449278000026,48.21336932300005,09162000
158869,9,1,62,0,2020,1,15,7,3,4,2,0,0,1,1,0,0,0.0,0,690354.5389999999,5333511.682,11.558168696000052,48.12637477000004,09162000
158870,9,1,62,0,2020,1,10,7,3,5,3,0,0,0,1,0,0,0.0,0,684422.8744999999,5339330.062000001,11.48105339700004,48.18041942100007,09162000
158871,9,1,62,0,2020,1,14,7,3,0,1,0,2,1,0,0,0,0.0,0,680348.0378,5334893.2777,11.424404827000046,48.141707462000056,09162000
158872,9,1,62,0,2020,1,19,7,3,0,7,2,0,0,0,0,0,0.0,1,692311.2379000001,5337588.8485,11.58627857700003,48.16243140600005,09162000
158874,9,1,62,0,2020,1,16,4,3,5,2,0,0,1,1,0,0,0.0,0,689056.2724000001,5333361.773700001,11.54067268800003,48.125414256000056,09162000
158876,9,1,62,0,2020,1,11,4,3,5,2,0,0,1,1,0,0,0.0,0,692213.3229999999,5337115.8422,11.584749453000027,48.15820974300004,09162000
158878,9,1,62,0,2020,1,15,7,3,0,1,0,0,0,0,0,1,0.0,0,694066.8503999999,5330822.2963,11.606781556000044,48.10108259100008,09162000
158879,9,1,62,0,2020,1,16,7,3,5,3,0,1,0,1,0,0,0.0,0,693507.9709000001,5335781.330600001,11.601533662000064,48.14582295800005,09162000
158880,9,1,62,0,2020,1,16,7,3,3,7,0,0,0,1,0,0,0.0,0,692275.7230000002,5334184.431500001,11.584263875000032,48.131843968000055,09162000
158884,9,1,62,0,2020,1,7,4,3,4,6,1,2,1,1,0,0,0.0,0,698379.2153000003,5332013.6227,11.665196535000064,48.11046138300003,09162000
158886,9,1,62,0,2020,1,5,4,3,2,6,2,0,0,1,0,0,0.0,0,689505.9516000003,5334916.023,11.547400916000072,48.13925027300007,09162000
158891,9,1,62,0,2020,1,9,4,3,5,6,0,0,1,1,0,0,0.0,0,690138.4035999998,5335245.0353,11.556040676000066,48.14201876800007,09162000
158898,9,1,62,0,2020,1,16,2,3,2,6,1,0,0,1,0,0,0.0,0,697125.9677999998,5332136.987500001,11.64843505400006,48.11195919300008,09162000
158906,9,1,62,0,2020,1,14,2,3,5,3,0,0,0,1,0,0,0.0,0,695685.0329999998,5329902.339,11.628072307000023,48.09231951400005,09162000
158910,9,1,62,0,2020,1,15,2,3,1,7,0,0,1,1,0,0,0.0,0,691576.5724,5335329.3892,11.575391822000029,48.14234552700003,09162000
158915,9,1,62,0,2020,1,20,6,3,0,1,2,0,1,0,0,0,0.0,0,692357.8279999997,5336980.369000001,11.58662935500007,48.15694844700005,09162000
158918,9,1,62,0,2020,1,12,6,3,5,3,0,0,1,1,0,0,0.0,0,684157.7260999996,5341218.0595,11.478308389000064,48.19746652700008,09162000
158920,9,1,62,0,2020,1,7,6,3,1,1,2,0,0,1,0,0,1.0,0,692490.3918000003,5334484.954399999,11.58728183900007,48.13448012100008,09162000
158921,9,1,62,0,2020,1,10,2,3,2,6,0,1,1,1,0,0,0.0,0,682856.0360000003,5339762.926000001,11.460181151000029,48.18476310900007,09162000
158922,9,1,62,0,2020,1,18,6,3,5,2,1,0,0,0,0,0,0.0,1,694528.2576000001,5334835.887399999,11.614803813000036,48.13701454900007,09162000
158923,9,1,62,0,2020,1,6,6,2,6,2,2,0,0,1,1,0,0.0,0,691207.2300000004,5340323.4541,11.572677076000048,48.18734256300007,09162000
158924,9,1,62,0,2020,1,14,6,3,4,7,0,0,0,1,0,0,0.0,1,690661.4244999997,5337652.578600001,11.564142943000036,48.16350108700004,09162000
158927,9,1,62,0,2020,1,20,6,3,5,3,2,1,1,1,0,0,0.0,0,689464.3832,5335417.5844,11.54706586100002,48.14377071800004,09162000
158928,9,1,62,0,2020,1,16,6,3,0,3,0,0,0,0,1,0,0.0,1,686213.9060000004,5334868.624500001,11.503171632000033,48.13979617100006,09162000
158931,9,1,62,0,2020,1,19,6,3,2,6,2,1,0,1,0,0,0.0,0,687452.3493999997,5335519.270099999,11.520089123000048,48.14528070200004,09162000
158933,9,1,62,0,2020,1,14,6,3,3,6,0,0,0,1,0,0,0.0,0,686226.7262000004,5333868.2454,11.502906468000049,48.13080063300004,09162000
158934,9,1,62,0,2020,1,19,2,3,5,2,2,0,1,1,0,0,0.0,0,700454.2437000005,5334640.112500001,11.69427742800002,48.13341613800003,09162000
158936,9,1,62,0,2020,1,10,6,3,0,6,0,1,0,1,0,1,0.0,0,693248.9212999996,5334968.942299999,11.597686030000034,48.13860019500004,09162000
158937,9,1,62,0,2020,1,18,6,3,4,6,2,1,1,0,0,0,0.0,0,694451.4802999999,5334196.5408,11.613481088000071,48.13129182000006,09162000
158942,9,1,62,0,2020,1,16,6,3,6,5,1,0,0,0,1,0,0.0,1,690023.7851999998,5333595.4016,11.553765617000067,48.127226060000055,09162000
158945,9,1,62,0,2020,1,15,6,3,0,1,0,0,1,0,0,0,0.0,0,692043.5802999996,5334390.004000001,11.58123973000005,48.13376170600003,09162000
158952,9,1,62,0,2020,1,7,2,3,0,7,0,1,1,0,0,0,0.0,0,683577.5639000004,5338966.828600001,11.469535457000063,48.17739927400004,09162000
158954,9,1,62,0,2020,1,9,2,3,5,2,0,0,1,1,0,0,0.0,0,688550.4911000002,5336315.071799999,11.53518996500003,48.15210896000008,09162000
158973,9,1,62,0,2020,1,16,2,3,1,6,1,0,0,1,0,0,0.0,1,693957.2629000004,5331209.1713,11.605486945000052,48.10459308100008,09162000
158998,9,1,62,0,2020,1,16,2,3,5,2,0,0,1,1,0,0,0.0,0,693829.4800000004,5334078.769400001,11.605076637000025,48.13042304700008,09162000
159020,9,1,62,0,2020,1,7,5,3,2,3,0,0,0,1,0,0,0.0,1,696988.8925999999,5331495.8134,11.646299390000024,48.10623910900006,09162000
159022,9,1,62,0,2020,1,8,5,3,1,1,0,1,0,1,0,1,0.0,0,687919.6200000001,5336858.871200001,11.526956186000064,48.15718343800006,09162000
159026,9,1,62,0,2020,1,9,5,3,1,6,0,0,0,1,0,0,0.0,0,687809.3422999997,5334434.610099999,11.524405338000063,48.13542624800005,09162000
159027,9,1,62,0,2020,1,16,4,3,3,6,0,0,0,1,0,0,1.0,0,688317.5898000002,5344482.528999999,11.53568275300006,48.22558773400005,09162000
159028,9,1,62,0,2020,1,8,5,3,0,7,0,0,1,0,0,0,0.0,0,690393.9168999996,5336365.889799999,11.559973274000072,48.15201656300008,09162000
159035,9,1,62,0,2020,1,17,3,3,1,5,1,0,0,1,0,0,0.0,0,690147.3052000003,5334485.270400001,11.555821027000036,48.13518733600006,09162000
159039,9,1,62,0,2020,1,18,3,3,2,2,2,1,0,1,0,0,0.0,0,694478.9170000004,5333026.458000001,11.61331554700007,48.12076718000003,09162000
159045,9,1,62,0,2020,1,20,3,3,5,3,2,0,1,1,0,0,0.0,0,691155.4067000002,5342292.953199999,11.572867230000044,48.20505962400006,09162000
159047,9,1,62,0,2020,1,19,3,3,0,2,2,0,1,1,0,0,0.0,0,697823.5310000004,5331707.494999999,11.657597381000071,48.10788293400003,09162000
159057,9,1,62,0,2020,1,18,2,3,6,4,2,0,0,1,1,0,0.0,0,689053.1617,5334935.820499999,11.541329371000074,48.13956290300007,09162000
159078,9,1,62,0,2020,1,7,4,3,6,3,2,1,0,1,1,0,0.0,0,691351.8439999996,5336032.779100001,11.572690056000056,48.14873513600003,09162000
159079,9,1,62,0,2020,2,15,7,3,5,2,0,0,0,1,0,0,0.0,0,693664.4994999999,5332447.2775,11.602120461000029,48.11580990200008,09162000
159080,9,1,62,0,2020,2,17,2,3,2,6,2,1,0,1,0,0,0.0,0,686049.1561000003,5338676.5513,11.502624238000069,48.17407135600007,09162000
159082,9,1,62,0,2020,2,15,2,3,5,3,0,1,0,1,0,1,0.0,0,688979.0133999996,5342214.583699999,11.543569175000073,48.20500682800008,09162000
159085,9,1,62,0,2020,1,18,4,3,2,6,2,0,0,1,0,0,0.0,0,695968.3521999996,5332791.2815000005,11.633199943000022,48.11819687800005,09162000
159088,9,1,62,0,2020,1,11,4,2,3,6,0,1,0,1,0,0,0.0,0,693824.7802999998,5332966.615,11.604507796000064,48.12042878800003,09162000
159091,9,1,62,0,2020,1,13,6,3,2,6,0,0,0,1,0,0,0.0,0,686253.7686000001,5331383.4025,11.502184051000029,48.10845794400007,09162000
159099,9,1,62,0,2020,1,13,4,3,5,3,0,1,0,1,0,0,0.0,0,700054.7724000001,5335232.736099999,11.689192640000044,48.13886776600003,09162000
159100,9,1,62,0,2020,2,17,1,3,5,3,2,1,0,1,0,0,0.0,0,694593.9460000005,5332002.862,11.614392501000054,48.111532339000064,09162000
159102,9,1,62,0,2020,1,16,4,3,5,2,0,1,1,1,0,0,0.0,0,690929.2819999997,5335060.8002,11.566578855000046,48.14012604000004,09162000
159105,9,1,62,0,2020,1,7,6,3,5,3,0,1,0,1,0,0,0.0,0,684528.7873,5332205.9838,11.479388663000066,48.11635382600008,09162000
159115,9,1,62,0,2020,1,11,6,3,5,3,0,1,0,1,0,0,0.0,0,688094.0372000001,5332588.8967,11.527413556000056,48.11875248700005,09162000
159120,9,1,62,0,2020,2,11,7,3,4,3,0,0,1,1,0,0,0.0,0,695677.3092,5334195.997199999,11.629938369000058,48.130911266000055,09162000
159127,9,1,62,0,2020,1,19,5,3,2,6,2,0,0,1,0,0,0.0,0,692087.1601999998,5336622.017899999,11.582831772000077,48.15380947700004,09162000
159134,9,1,62,0,2020,2,20,7,3,5,2,2,1,0,1,0,0,0.0,0,683307.8696999997,5338962.2906,11.46590898900007,48.17743633900005,09162000
159144,9,1,62,0,2020,1,6,6,3,5,3,2,1,0,1,0,0,0.0,0,691452.6438999996,5332232.536599999,11.572336299000028,48.11454862100004,09162000
159155,9,1,62,0,2020,1,11,6,2,0,5,0,1,0,1,0,1,0.0,0,686740.4458999997,5338879.364499999,11.512002906000076,48.17569154800003,09162000
159168,9,1,62,0,2020,1,18,6,3,2,6,2,0,0,1,0,1,0.0,0,691371.5107000005,5334240.931299999,11.57214900200006,48.13262429500003,09162000
159173,9,1,62,0,2020,2,9,7,3,6,2,0,0,0,1,1,0,0.0,0,694547.5018999996,5335433.8057,11.615335336000044,48.142382508000026,09162000
159174,9,1,62,0,2020,2,6,2,3,5,2,2,1,1,1,0,0,0.0,0,693310.7290000003,5330973.3495000005,11.596704295000052,48.102670071000034,09162000
159185,9,1,62,0,2020,1,7,5,3,5,2,1,0,1,1,0,0,0.0,0,687684.5373999998,5334319.7446,11.522678876000043,48.13443062800008,09162000
159187,9,1,62,0,2020,2,18,7,3,6,2,2,1,0,1,1,0,0.0,0,694605.9007000001,5336154.572699999,11.616448998000068,48.14884259100006,09162000
159188,9,1,62,0,2020,2,15,2,3,3,6,0,1,0,1,0,0,1.0,0,690848.2412,5334843.8313,11.56539336800006,48.13820024900008,09162000
159193,9,1,62,0,2020,2,19,1,2,6,4,2,1,0,1,1,0,0.0,0,679241.5914000003,5336069.4432,11.410039862000076,48.15259267000005,09162000
159197,9,1,62,0,2020,1,19,5,3,0,3,2,1,0,0,1,0,0.0,1,691724.7359999996,5334686.8938,11.577092290000053,48.13652624100007,09162000
159202,9,1,62,0,2020,1,8,6,3,0,7,0,1,1,0,0,0,0.0,0,690793.2600999996,5333301.8094,11.563964594000026,48.12435710600005,09162000
159215,9,1,62,0,2020,1,15,6,3,1,6,0,0,0,1,0,0,0.0,0,692554.5581999999,5340969.114399999,11.591078809000066,48.19273858800005,09162000
159226,9,1,62,0,2020,1,12,6,3,3,6,0,0,1,0,0,0,1.0,0,695835.2571,5338470.9617,11.634025697000029,48.16928367700007,09162000
159232,9,1,62,0,2020,2,16,2,3,5,2,1,1,1,1,0,0,0.0,0,689568.3460999997,5330610.9728,11.54632463400003,48.10053748000007,09162000
159240,9,1,62,0,2020,2,14,7,3,3,5,0,0,1,1,0,0,0.0,0,690945.7549999999,5335734.577500001,11.567102203000047,48.14617695500005,09162000
159241,9,1,62,0,2020,2,18,2,3,5,7,2,1,1,1,0,0,0.0,0,691659.6068000002,5335911.161599999,11.57676877700004,48.14754940300003,09162000
159245,9,1,62,0,2020,2,17,7,3,5,3,2,1,0,1,0,1,0.0,0,694007.1327999998,5333741.0337000005,11.60730797900004,48.12733347200003,09162000
159246,9,1,62,0,2020,2,8,2,3,4,2,0,1,0,1,0,0,0.0,0,696686.6401000004,5337772.603399999,11.645141371000022,48.16274444000004,09162000
159255,9,1,62,0,2020,1,17,6,3,0,7,1,0,1,0,0,0,0.0,0,688007.0893999999,5332088.100500001,11.526025624000056,48.11427688400005,09162000
159260,9,1,62,0,2020,1,9,3,3,1,7,0,1,1,1,0,0,0.0,0,692122.3262999998,5336748.712200001,11.583361319000062,48.15493755700004,09162000
159267,9,1,62,0,2020,1,7,6,2,6,4,0,1,0,1,1,0,0.0,0,690512.1544000003,5342231.0798,11.564190578000025,48.204696873000046,09162000
159269,9,1,62,0,2020,1,11,3,3,5,3,0,0,0,1,0,0,0.0,0,687527.6785000004,5331979.566299999,11.519543099000032,48.113442691000046,09162000
159278,9,1,62,0,2020,1,22,6,3,6,2,2,0,0,1,1,0,0.0,0,690802.0137,5336515.9078,11.565521964000029,48.15324262000007,09162000
159283,9,1,62,0,2020,2,17,7,3,0,7,1,1,0,0,1,0,0.0,1,696032.3585000001,5338789.491800001,11.636820702000024,48.17208567500006,09162000
159284,9,1,62,0,2020,2,19,2,3,5,3,2,1,0,1,0,0,0.0,0,682561.6626000004,5337721.8703000005,11.455347725000024,48.16650146100005,09162000
159287,9,1,62,0,2020,1,15,3,3,5,3,0,1,1,1,0,0,0.0,0,693785.1397000002,5342351.270199999,11.608251092000046,48.20478651000008,09162000
159289,9,1,62,0,2020,1,13,3,3,6,7,0,1,0,1,1,0,0.0,0,686942.8364000004,5333527.904100001,11.512372179000067,48.12753161400008,09162000
159291,9,1,62,0,2020,1,14,3,3,0,1,0,1,0,0,0,0,0.0,1,689512.0080000004,5330394.005000001,11.545472327000027,48.09860410200008,09162000
159293,9,1,62,0,2020,1,10,5,3,6,3,0,0,0,1,1,0,0.0,0,696987.2286999999,5331543.757200001,11.646299197000076,48.10667051400003,09162000
159294,9,1,62,0,2020,1,8,3,3,5,2,0,0,1,1,0,0,0.0,0,695356.5855,5334274.6395,11.62566853900006,48.13171658200008,09162000
159295,9,1,62,0,2020,2,9,7,3,5,3,0,0,1,1,0,0,0.0,0,698792.4280000003,5328839.831,11.669263879000027,48.08180888000004,09162000
159296,9,1,62,0,2020,2,9,2,3,1,5,0,1,0,1,0,1,0.0,0,689953.4698999999,5335948.765699999,11.55387113200004,48.14839914400005,09162000
159299,9,1,62,0,2020,1,18,3,3,0,7,2,0,1,0,0,0,0.0,0,691250.0407999996,5335803.519099999,11.571219765000023,48.146705190000034,09162000
159305,9,1,62,0,2020,1,7,5,3,3,3,0,0,1,1,0,0,0.0,0,691062.2889999999,5335566.374,11.568591788000049,48.14463016900004,09162000
159309,9,1,62,0,2020,1,18,6,3,5,3,2,1,0,1,0,0,0.0,0,682780.5379999997,5334800.209000001,11.457033814000056,48.14017674800005,09162000
159317,9,1,62,0,2020,1,12,6,2,5,2,0,0,1,1,0,0,0.0,0,688285.0286999997,5336363.2349,11.531645567000057,48.15262049800003,09162000
159319,9,1,62,0,2020,1,14,6,3,5,2,0,0,0,1,0,0,0.0,0,693501.4252000004,5332857.9564,11.600118062000035,48.11955054200007,09162000
159333,9,1,62,0,2020,2,6,7,3,0,7,2,0,0,0,0,0,0.0,1,692292.4364999998,5334591.6954,11.58467209400004,48.13549933100006,09162000
159344,9,1,62,0,2020,2,2,1,3,2,6,2,0,0,1,0,0,0.0,0,688069.9400000004,5334992.731000001,11.528151018000074,48.14036579200007,09162000
159345,9,1,62,0,2020,2,5,1,3,9,6,2,0,0,1,0,0,0.0,0,693182.2592000002,5337954.674900001,11.598146108000035,48.16545528200004,09162000
159349,9,1,62,0,2020,2,18,1,3,6,4,2,0,1,0,1,0,0.0,0,685390.1475,5335139.416099999,11.492227073000038,48.14247070900007,09162000
159356,9,1,62,0,2020,2,17,2,3,5,2,0,0,1,1,0,0,0.0,0,687450.2506999997,5336040.605599999,11.52029049600003,48.14996721000006,09162000
159382,9,1,62,0,2020,2,23,7,3,1,5,2,0,0,1,0,0,0.0,0,683058.0669,5339439.4537,11.462757341000042,48.18179737100007,09162000
159387,9,1,62,0,2020,2,21,7,3,5,3,2,0,0,1,0,0,0.0,0,694774.7304999996,5341489.590399999,11.621160676000043,48.19673938300008,09162000
159388,9,1,62,0,2020,2,17,7,3,1,6,0,0,0,1,0,0,0.0,0,691698.2721999995,5335680.970899999,11.577184420000036,48.14546883400004,09162000
159390,9,1,62,0,2020,2,22,7,2,2,6,2,0,0,1,0,0,0.0,0,686243.4287,5332827.6095,11.502675989000068,48.12144210000008,09162000
159392,9,1,62,0,2020,2,7,7,3,2,6,0,1,0,1,0,0,0.0,1,690868.6709000003,5334245.633400001,11.56539967300006,48.13281755200006,09162000
159395,9,1,62,0,2020,2,14,2,3,6,2,0,0,0,1,1,0,0.0,0,689060.9775999999,5332577.118000001,11.540387870000076,48.118360263000056,09162000
159430,9,1,62,0,2020,2,8,6,3,2,6,0,0,0,1,0,0,0.0,0,691258.6239999998,5339254.460999999,11.572886674000074,48.17771917800008,09162000
159431,9,1,62,0,2020,2,9,2,3,5,2,0,1,0,1,0,0,0.0,0,692218.9203000003,5330454.5613,11.58182008500006,48.098337592000064,09162000
159432,9,1,62,0,2020,2,3,6,3,9,7,2,0,0,1,0,0,0.0,0,690180.9212999996,5336320.311799999,11.557092001000058,48.15167063200005,09162000
159433,9,1,62,0,2020,2,0,6,3,5,3,2,0,0,1,0,0,0.0,0,687916.5369999995,5343606.3079,11.529899729000022,48.21783113300006,09162000
159434,9,1,62,0,2020,2,20,6,3,5,3,2,0,0,1,0,0,0.0,0,689592.7823999999,5335391.398399999,11.548778566000069,48.14349710700003,09162000
159438,9,1,62,0,2020,2,17,6,3,3,7,0,0,0,1,0,0,1.0,0,688552.7001,5332397.5557,11.533485743000028,48.11689702800004,09162000
159439,9,1,62,0,2020,2,11,2,3,0,1,0,1,1,0,0,0,0.0,0,692857.8934000004,5333707.5593,11.591864368000074,48.12738181900005,09162000
159440,9,1,62,0,2020,2,18,6,3,2,6,2,0,0,1,0,0,0.0,1,692804.1063999999,5330762.933800001,11.589811093000035,48.10093240300006,09162000
159441,9,1,62,0,2020,2,7,6,3,5,2,0,0,1,1,0,0,0.0,0,688672.648,5333143.4089,11.53542585400004,48.12356536500005,09162000
159442,9,1,62,0,2020,2,7,2,3,1,7,1,1,1,1,0,0,0.0,0,686634.7120000003,5333867.2457,11.508383958000024,48.13067214800003,09162000
159446,9,1,62,0,2020,2,11,3,3,1,5,0,1,1,1,0,0,0.0,0,683263.6118999999,5336068.748199999,11.464067383000042,48.15144022500005,09162000
159449,9,1,62,0,2020,2,7,3,3,6,2,2,1,0,1,1,0,0.0,0,693170.5608999999,5340385.1403,11.59909351500005,48.18730299900005,09162000
159455,9,1,62,0,2020,2,16,3,3,4,6,0,1,0,1,0,0,0.0,0,687889.7729000002,5332556.2832,11.524657256000069,48.11851965300008,09162000
159458,9,1,62,0,2020,2,7,3,3,4,2,0,1,1,1,0,0,0.0,0,694210.5213000001,5334305.5617,11.610295713000028,48.13234522700003,09162000
159461,9,1,62,0,2020,2,7,3,3,4,2,0,1,1,1,0,0,0.0,0,690142.0629000003,5335253.773700001,11.556093719000046,48.14209621500004,09162000
159462,9,1,62,0,2020,2,7,2,2,4,7,1,1,0,1,0,0,0.0,1,687420.2130000005,5335356.926000001,11.519586057000026,48.14383098100007,09162000
159467,9,1,62,0,2020,2,18,3,3,6,4,2,1,0,1,1,0,0.0,0,689619.9919999996,5342605.5046,11.552362264000068,48.20832927200007,09162000
159472,9,1,62,0,2020,2,7,3,3,4,2,0,0,0,1,0,0,0.0,0,693124.2828000002,5331869.372,11.594608039000036,48.110779871000034,09162000
159475,9,1,62,0,2020,2,22,3,3,0,6,2,1,0,1,0,0,0.0,1,694476.8113000002,5333680.4121,11.61358563500005,48.12664531600007,09162000
159479,9,1,62,0,2020,2,21,3,3,5,3,2,1,0,1,0,0,0.0,0,691057.3630999997,5333173.170299999,11.567452377000052,48.12312170200005,09162000
159491,9,1,62,0,2020,2,12,3,3,1,5,0,1,0,0,0,1,0.0,1,691454.6350999996,5337549.3596,11.574752961000058,48.162335005000045,09162000
159499,9,1,62,0,2020,2,17,5,3,4,7,2,1,0,1,0,0,0.0,0,691227.6361999996,5340347.5658,11.572962207000046,48.18755313200006,09162000
159500,9,1,62,0,2020,2,14,5,3,1,6,0,0,0,1,0,0,0.0,0,686291.8430000003,5333274.172,11.503521083000066,48.12544181700008,09162000
